avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
3.79,256.0,"4,275",240,2003-01-20 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,1,0,$7.99
3.98,364.0,"13,892",810,2002-06-17 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2002,6,2,$7.99
3.89,368.0,"1,152",45,2003-04-14 00:00:00,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2003,4,0,$7.99
4.17,326.0,"98,479","1,917",2003-06-16 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2003,6,2,$8.99
4.17,326.0,"98,474","1,917",2003-06-16 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2003,6,2,$8.99
3.78,234.0,"3,425",176,2006-06-27 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,6,0,$7.99
4.39,343.0,"55,017","1,763",2003-11-28 00:00:00,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2003,11,6,$8.99
4.15,321.0,"89,782","1,794",2006-06-20 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2006,6,0,$8.99
4.27,352.0,"2,847",113,2004-07-11 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,7,0,$7.99
4.22,352.0,"2,931",127,2005-08-30 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,8,0,$7.99
3.81,336.0,682,25,2003-11-17 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,11,0,$7.99
3.83,400.0,836,94,2003-04-14 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,4,7,$7.99
3.92,370.0,"9,686","1,152",2003-03-14 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,3,5,
3.94,391.0,"74,752","3,271",2004-08-31 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2004,8,3,$7.99
4.05,432.0,"3,623",309,2006-05-30 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2006,5,0,$9.99
3.83,693.0,"7,179",258,2003-10-19 00:00:00,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,10,0,$9.99
4.24,320.0,"3,017",120,2003-07-13 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2003,7,0,$7.99
3.87,384.0,"1,048",51,2004-04-19 00:00:00,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2004,4,0,$7.99
3.89,288.0,"16,718",914,2003-07-13 00:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2003,7,2,$9.99
3.91,384.0,"1,020",32,2005-04-05 00:00:00,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2005,4,0,$7.99
3.88,368.0,774,29,2006-10-31 00:00:00,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2006,10,0,$7.99
4.36,362.0,"44,871","1,416",2004-08-09 00:00:00,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2004,8,1,$8.99
3.82,320.0,"1,155",47,2004-02-16 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,2,0,$6.15
3.8,352.0,"1,033",67,2005-05-31 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2005,5,0,$7.99
3.66,368.0,"1,273",111,2006-05-30 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,5,0,$7.99
3.94,496.0,"6,013",403,2004-10-17 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,10,1,$7.99
4.27,592.0,"80,748","2,873",2004-03-13 00:00:00,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,3,0,$9.99
4.27,592.0,"80,746","2,873",2004-03-13 00:00:00,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,3,0,$9.99
3.96,385.0,"4,596",422,2004-04-19 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,4,1,$9.99
3.94,352.0,"3,696",217,2005-11-29 00:00:00,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2005,11,1,$9.99
4.06,800.0,"16,347",642,2004-05-16 00:00:00,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,5,0,$9.99
4.0,305.0,"31,784",894,2004-05-16 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,5,0,$8.99
3.92,496.0,"27,978",636,2004-05-16 00:00:00,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2004,5,0,$8.99
4.25,202.0,"24,585",631,2005-01-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,1,0,$8.99
4.23,192.0,"23,291",557,2004-09-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2004,9,0,$8.99
4.17,208.0,"21,293",442,2005-05-11 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2005,5,0,$8.99
3.62,302.0,"77,131","4,599",2010-11-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2010,11,2,$11.99
4.1,322.0,"18,620","1,697",2008-10-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,10,1,$7.99
4.1,322.0,"18,616","1,697",2008-10-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,10,1,$7.99
4.31,453.0,"17,584","1,572",2010-10-05 00:00:00,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010,10,3,$7.99
3.86,256.0,"60,342","2,527",2008-03-17 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,3,0,$7.99
4.07,309.0,"61,777","2,186",2009-03-16 00:00:00,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,3,1,$7.99
3.58,238.0,"15,403","1,540",2008-07-21 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,7,0,$7.99
3.58,238.0,"15,404","1,540",2008-07-21 00:00:00,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,7,0,$7.99
3.78,1690.0,"42,555","1,151",2007-11-01 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2007,11,0,
3.66,304.0,"3,691",537,2010-04-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,4,0,$8.99
3.53,384.0,"1,595",144,2006-11-15 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,11,0,$6.99
3.98,250.0,"27,199","1,006",2005-05-04 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,1,$8.99
3.98,250.0,"27,207","1,006",2005-05-04 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,5,1,$8.99
3.85,166.0,"6,269",966,2006-10-01 00:00:00,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2006,10,1,$8.99
3.89,296.0,"369,119","12,411",2007-04-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2007,4,0,$11.99
3.89,296.0,"369,174","12,413",2007-04-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2007,4,0,$11.99
3.82,389.0,"61,193","4,996",2005-10-17 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,1,$9.99
3.82,389.0,"61,197","4,996",2005-10-17 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2005,10,1,$9.99
3.85,248.0,"19,199","1,382",2006-02-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,2,3,$8.99
3.65,339.0,"1,893",192,2008-01-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2008,1,0,$6.99
3.76,147.0,"6,290",954,2006-06-06 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2006,6,1,$6.99
3.66,263.0,"12,333",417,2005-11-02 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2005,11,0,$7.99
4.22,224.0,"17,081","1,183",2006-05-10 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2006,5,0,$8.99
4.22,224.0,"17,078","1,183",2006-05-10 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2006,5,0,$8.99
4.25,288.0,"1,367",244,2009-09-26 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2009,9,0,$5.99
3.79,448.0,"22,879","2,245",2007-09-10 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2007,9,0,$9.99
3.71,351.0,"1,136",136,2009-08-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2009,8,0,$6.99
4.11,230.0,"177,168","19,632",2007-09-12 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2007,9,12,$9.99
4.11,230.0,"177,207","19,633",2007-09-12 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2007,9,12,$9.99
3.65,374.0,"21,694","1,279",2006-12-01 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2006,12,0,$9.99
4.18,240.0,"10,980",429,2008-08-01 00:00:00,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2008,8,0,$8.99
3.98,419.0,"41,031",920,2006-07-31 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2006,7,0,$7.99
3.99,383.0,"36,196","1,587",2007-02-06 00:00:00,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,2,0,$9.99
3.85,352.0,"7,749",660,2007-04-10 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,4,1,$7.99
3.67,192.0,"15,238","1,623",2007-01-10 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2007,1,2,$8.99
3.64,217.0,"17,279","1,697",2008-02-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2008,2,1,$8.99
